Data,Timestamp,Channel 1 - Vermelho-Branco Ave. (?V),Channel 2 - Amarelo-Branco Ave. (?V),Channel 3 - Vermelho-Preto Ave. (?V),Channel 4 - Amarelo-Preto Ave. (?V),Channe 5 - Azul-Branco Ave. (?V),Channel 6 - Azul-Preto Ave. (?V),Status,Anomalia,,Humidade,Temperatura
09/05/2025 23:51:20,03:05:29,-82.645565,35.017729,-10.132790,0.428408,14.007092,43.641776,-1,,,,
09/05/2025 23:51:21,03:05:30,-83.819032,34.533441,-10.952353,91.642141,13.653189,43.716282,-1,,,,
09/05/2025 23:51:22,03:05:31,-75.735152,35.185367,-7.003546,-286.754221,15.404075,41.946769,-1,,,,
09/05/2025 23:51:23,03:05:32,-76.256692,36.023557,-6.947666,-328.961760,14.752150,42.524189,-1,,,,
09/05/2025 23:51:24,03:05:33,-77.150762,37.401915,-6.519258,-348.836184,14.435500,42.431056,-1,,,,
09/05/2025 23:51:25,03:05:34,-77.988952,36.992133,-7.320195,-352.133065,14.416873,43.120235,-1,,,,
09/05/2025 23:51:26,03:05:35,-82.626939,25.667250,-10.374933,296.439976,15.329570,41.350722,-1,,,,
09/05/2025 23:51:27,03:05:36,-82.235783,27.455389,-9.518117,177.193433,14.901161,41.369349,-1,,,,
09/05/2025 23:51:28,03:05:37,-81.155449,28.200448,-9.108335,60.983002,15.161932,41.332096,-1,,,,
09/05/2025 23:51:29,03:05:38,-79.479069,29.709190,-8.288771,-43.660402,14.882535,41.108578,-1,,,,
09/05/2025 23:51:30,03:05:39,-78.286976,30.901283,-7.450581,-133.141875,15.236437,41.536987,-1,,,,
09/05/2025 23:51:31,03:05:40,-88.065863,22.370368,-13.541430,657.606870,14.100224,41.611493,-1,,,,
09/05/2025 23:51:32,03:05:41,-87.507069,22.016466,-13.038516,631.399453,14.696270,41.630119,-1,,,,
09/05/2025 23:51:33,03:05:42,-86.072832,22.314489,-13.019890,595.767051,15.068799,40.680170,-1,,,,
09/05/2025 23:51:34,03:05:43,-86.743385,23.562461,-12.349337,553.913414,15.068799,41.183084,-1,,,,
09/05/2025 23:51:35,03:05:44,-88.158995,31.497329,-11.846423,282.134861,14.025718,43.846667,-1,,,,
09/05/2025 23:51:36,03:05:45,-88.401139,31.571835,-12.349337,333.227217,13.671815,43.511391,-1,,,,
09/05/2025 23:51:37,03:05:46,-88.717788,30.864030,-12.516975,369.753689,13.820827,43.641776,-1,,,,
09/05/2025 23:51:38,03:05:47,-88.848174,29.951334,-12.256205,399.425626,14.118850,43.474138,-1,,,,
09/05/2025 23:51:39,03:05:48,-78.920275,37.867576,-6.146729,-350.065529,15.012920,42.784959,-1,,,,
09/05/2025 23:51:40,03:05:49,-79.963356,37.029386,-6.575137,-350.158662,14.398247,43.287873,-1,,,,
09/05/2025 23:51:41,03:05:50,-78.938901,37.346035,-6.817281,-354.070216,14.677644,43.231994,-1,,,,
09/05/2025 23:51:42,03:05:51,-78.678131,38.240105,-6.370246,-349.767506,14.789402,43.530017,-1,,,,
09/05/2025 23:51:43,03:05:52,-78.193843,38.165599,-6.537884,-349.339098,14.882535,42.673200,-1,,,,
09/05/2025 23:51:44,03:05:53,-83.353370,25.704503,-10.412186,409.241766,15.292317,40.661544,-1,,,,
09/05/2025 23:51:45,03:05:54,-83.353370,25.574118,-11.138618,438.690186,15.385449,40.605664,-1,,,,
09/05/2025 23:51:46,03:05:55,-84.061176,25.145710,-10.654330,471.528620,15.497208,40.605664,-1,,,,
09/05/2025 23:51:47,03:05:56,-84.992498,24.065375,-10.803342,509.228557,15.143305,40.903687,-1,,,,
09/05/2025 23:51:48,03:05:57,-87.991357,30.677766,-10.523945,272.579491,13.522804,43.231994,-1,,,,
09/05/2025 23:51:49,03:05:58,-86.687505,32.093376,-11.306256,229.328871,13.671815,42.989850,-1,,,,
09/05/2025 23:51:50,03:05:59,-85.979700,34.365803,-11.436641,190.492719,12.908131,42.393804,-1,,,,
09/05/2025 23:51:51,03:06:00,-85.290521,35.315752,-10.859221,160.112977,12.908131,41.890889,-1,,,,
09/05/2025 23:51:52,03:06:01,-76.647848,38.295984,-6.575137,-273.399055,14.770776,40.940940,-1,,,,
09/05/2025 23:51:53,03:06:02,-76.666474,37.215650,-6.407499,-259.838998,14.528632,41.089952,-1,,,,
09/05/2025 23:51:54,03:06:03,-76.368451,35.595149,-6.500632,-250.078738,14.621764,41.313469,-1,,,,
09/05/2025 23:51:55,03:06:04,-76.182187,31.199306,-6.332994,-243.596733,14.640391,41.574240,-1,,,,
09/05/2025 23:51:56,03:06:05,-77.039003,27.902424,-6.444752,-230.222940,15.106052,42.151660,-1,,,,
09/05/2025 23:51:57,03:06:06,-86.799264,17.397106,-11.771917,641.010702,14.062971,41.760504,-1,,,,
09/05/2025 23:51:58,03:06:07,-87.246299,19.278377,-12.200326,645.089895,14.342368,41.425228,-1,,,,
09/05/2025 23:51:59,03:06:08,-87.693334,21.383166,-12.684613,649.075955,14.882535,41.034073,-1,,,,
09/05/2025 23:52:00,03:06:09,-87.115914,22.556633,-12.665987,647.995621,14.826655,41.220337,-1,,,,
09/05/2025 23:52:01,03:06:10,-84.694475,33.304095,-10.523945,46.100467,13.820827,44.070184,-1,,,,
09/05/2025 23:52:02,03:06:11,-85.067004,33.974648,-10.002404,56.419522,13.876706,43.790787,-1,,,,
09/05/2025 23:52:03,03:06:12,-85.141510,34.328550,-10.468066,80.820173,13.262033,44.591725,-1,,,,
09/05/2025 23:52:04,03:06:13,-85.532665,34.347177,-10.300428,121.146441,13.522804,44.181943,-1,,,,
09/05/2025 23:52:05,03:06:14,-78.175217,35.408884,-6.575137,-280.030072,14.882535,41.872263,-1,,,,
09/05/2025 23:52:06,03:06:15,-77.597797,35.725534,-6.388873,-308.472663,14.752150,41.015446,-1,,,,
09/05/2025 23:52:07,03:06:16,-76.871365,36.396086,-6.221235,-334.028155,14.696270,41.723251,-1,,,,
09/05/2025 23:52:08,03:06:17,-77.132136,36.768615,-6.705523,-348.966569,14.510006,41.648746,-1,,,,
09/05/2025 23:52:09,03:06:18,-77.467412,37.364662,-5.960464,-350.996852,14.267862,42.151660,-1,,,,
09/05/2025 23:52:10,03:06:19,-81.751496,25.406480,-10.132790,331.308693,15.106052,40.307641,-1,,,,
09/05/2025 23:52:11,03:06:20,-81.863254,26.542693,-9.834766,236.388296,15.422702,41.201711,-1,,,,
09/05/2025 23:52:12,03:06:21,-81.062317,27.921051,-9.108335,136.680901,15.366822,40.512532,-1,,,,
09/05/2025 23:52:13,03:06:22,-79.832971,29.280782,-8.381903,33.508986,15.441328,40.475279,-1,,,,
09/05/2025 23:52:14,03:06:23,-88.624656,23.655593,-13.094395,667.404383,14.137477,41.797757,-1,,,,
09/05/2025 23:52:15,03:06:24,-87.022781,23.711473,-13.466924,669.416040,13.932586,41.574240,-1,,,,
09/05/2025 23:52:16,03:06:25,-85.961074,23.171306,-13.075769,647.101551,13.578683,41.257590,-1,,,,
09/05/2025 23:52:17,03:06:26,-85.253268,23.599714,-12.591481,608.600676,18.477440,40.866435,-1,,,,
09/05/2025 23:52:18,03:06:27,-85.439533,24.214387,-12.144446,545.121729,17.918646,40.568411,-1,,,,
09/05/2025 23:52:19,03:06:28,-86.370856,30.845404,-12.014061,320.561230,14.491379,42.803586,-1,,,,
09/05/2025 23:52:20,03:06:29,-86.855143,29.355288,-12.814999,412.985682,13.485551,42.896718,-1,,,,
09/05/2025 23:52:21,03:06:30,-87.507069,27.529895,-13.057142,495.035201,13.113022,43.455511,-1,,,,
09/05/2025 23:52:22,03:06:31,-87.488443,26.840717,-13.671815,561.866909,13.113022,42.673200,-1,,,,
09/05/2025 23:52:23,03:06:32,-78.734010,37.662685,-8.363277,-289.101154,12.852252,42.859465,-1,,,,
09/05/2025 23:52:24,03:06:33,-80.037862,37.904829,-8.288771,-237.375498,12.870878,42.412430,-1,,,,
09/05/2025 23:52:25,03:06:34,-80.615282,37.457794,-8.959323,-182.334334,13.373792,42.449683,-1,,,,
09/05/2025 23:52:26,03:06:35,-80.540776,36.582351,-9.685755,-134.576112,13.243407,42.151660,-1,,,,
09/05/2025 23:52:27,03:06:36,-77.094883,31.795353,-7.767230,-87.954104,14.491379,39.730221,-1,,,,
09/05/2025 23:52:28,03:06:37,-76.945871,33.117831,-7.804483,-117.328018,14.808029,33.527613,-1,,,,
09/05/2025 23:52:29,03:06:38,-76.256692,33.881515,-7.562339,-137.295574,14.919788,38.668513,-1,,,,
09/05/2025 23:52:30,03:06:39,-76.629221,34.030527,-7.972121,-144.783407,14.789402,41.145831,-1,,,,
09/05/2025 23:52:31,03:06:40,-75.940043,34.105033,-8.009374,-153.947622,14.826655,40.903687,-1,,,,
09/05/2025 23:52:32,03:06:41,-84.899366,24.884939,-13.522804,663.343817,14.025718,40.903687,-1,,,,
09/05/2025 23:52:33,03:06:42,-85.644424,24.065375,-13.560057,663.604587,14.137477,41.685998,-1,,,,
09/05/2025 23:52:34,03:06:43,-85.737556,28.945506,-13.690442,665.113330,14.156103,41.425228,-1,,,,
09/05/2025 23:52:35,03:06:44,-86.706132,30.118972,-13.671815,666.733831,14.510006,40.940940,-1,,,,
09/05/2025 23:52:36,03:06:45,-82.254410,41.462481,-10.356307,-74.841082,13.355166,42.840838,-1,,,,
09/05/2025 23:52:37,03:06:46,-82.179904,41.127205,-9.965152,-100.340694,13.504177,42.282045,-1,,,,
09/05/2025 23:52:38,03:06:47,-81.658363,41.201711,-9.555370,-131.577253,13.355166,42.244792,-1,,,,
09/05/2025 23:52:39,03:06:48,-81.695616,40.177256,-9.108335,-167.023391,13.597310,42.263418,-1,,,,
09/05/2025 23:52:40,03:06:49,-77.914447,33.117831,-8.605421,13.932586,14.845282,39.748847,-1,,,,
09/05/2025 23:52:41,03:06:50,-78.603625,32.614917,-8.847564,59.697777,15.143305,39.674342,-1,,,,
09/05/2025 23:52:42,03:06:51,-78.938901,31.869859,-8.773059,103.022903,14.975667,39.115548,-1,,,,
09/05/2025 23:52:43,03:06:52,-79.907477,31.255186,-8.195639,141.821802,15.292317,38.873404,-1,,,,
09/05/2025 23:52:44,03:06:53,-80.559403,31.124800,-9.331852,176.522881,15.385449,37.588179,-1,,,,
09/05/2025 23:52:45,03:06:54,-89.183450,28.740615,-13.411045,584.106892,13.671815,38.165599,-1,,,,
09/05/2025 23:52:46,03:06:55,-88.643283,28.293580,-13.243407,569.932163,13.913959,38.351864,-1,,,,
09/05/2025 23:52:47,03:06:56,-89.220703,28.256327,-12.572855,562.351197,13.317913,39.283186,-1,,,,
09/05/2025 23:52:48,03:06:57,-89.164823,27.623028,-12.647361,560.060143,13.764948,39.804727,-1,,,,
09/05/2025 23:52:49,03:06:58,-79.330057,38.184226,-7.152557,-315.364450,14.323741,40.419400,-1,,,,
09/05/2025 23:52:50,03:06:59,-80.224127,38.091093,-7.804483,-315.904617,14.081597,39.655715,-1,,,,
09/05/2025 23:52:51,03:07:00,-79.702586,36.954880,-8.381903,-315.066427,13.746321,39.897859,-1,,,,
09/05/2025 23:52:52,03:07:01,-79.832971,37.327409,-7.711351,-298.805535,14.137477,40.046871,-1,,,,
09/05/2025 23:52:53,03:07:02,-80.708414,26.784837,-9.648502,172.015280,15.161932,37.588179,-1,,,,
09/05/2025 23:52:54,03:07:03,-80.335885,26.356429,-9.704381,130.813569,15.366822,37.346035,-1,,,,
09/05/2025 23:52:55,03:07:04,-80.857426,26.244670,-8.773059,76.144934,14.752150,38.407743,-1,,,,
09/05/2025 23:52:56,03:07:05,-79.087913,27.231872,-9.015203,25.685877,15.608966,38.184226,-1,,,,
09/05/2025 23:52:57,03:07:06,-78.268349,27.269125,-8.735806,-24.046749,15.199184,38.184226,-1,,,,
09/05/2025 23:52:58,03:07:07,-88.345259,20.787120,-14.044344,665.448606,14.305115,39.581209,-1,,,,
09/05/2025 23:52:59,03:07:08,-88.717788,19.893050,-13.671815,670.403242,14.118850,39.525330,-1,,,,
09/05/2025 23:53:00,03:07:09,-87.879598,19.446015,-13.764948,661.779195,14.062971,39.078295,-1,,,,
09/05/2025 23:53:01,03:07:10,-87.134540,20.004809,-13.206154,642.854720,14.435500,39.208680,-1,,,,
09/05/2025 23:53:02,03:07:11,-85.383654,30.267984,-10.952353,114.273280,13.336539,41.946769,-1,,,,
09/05/2025 23:53:03,03:07:12,-86.054206,28.051436,-11.455268,200.048089,13.858080,41.965395,-1,,,,
09/05/2025 23:53:04,03:07:13,-86.221844,27.064234,-12.386590,283.885747,13.429672,42.114407,-1,,,,
09/05/2025 23:53:05,03:07:14,-86.743385,26.244670,-13.336539,379.309058,13.299286,42.170286,-1,,,,
09/05/2025 23:53:06,03:07:15,-89.667737,25.089830,-13.764948,475.253910,13.168901,41.313469,-1,,,,
09/05/2025 23:53:07,03:07:16,-80.168247,34.272671,-7.878989,-329.092145,14.323741,41.611493,-1,,,,
09/05/2025 23:53:08,03:07:17,-80.913305,34.179538,-8.475035,-277.068466,14.305115,42.095780,-1,,,,
09/05/2025 23:53:09,03:07:18,-81.826001,33.546239,-9.555370,-204.555690,14.025718,42.393804,-1,,,,
09/05/2025 23:53:10,03:07:19,-82.943588,33.285469,-9.611249,-112.801790,13.876706,42.933971,-1,,,,
09/05/2025 23:53:11,03:07:20,-78.268349,29.541552,-8.270144,-143.684447,15.255064,40.475279,-1,,,,
09/05/2025 23:53:12,03:07:21,-78.119338,31.124800,-7.469207,-222.362578,15.310943,39.804727,-1,,,,
09/05/2025 23:53:13,03:07:22,-77.262521,32.540411,-7.618219,-281.315297,15.273690,40.382147,-1,,,,
09/05/2025 23:53:14,03:07:23,-77.504665,34.552068,-7.338822,-322.218984,14.659017,40.549785,-1,,,,
09/05/2025 23:53:15,03:07:24,-84.340572,22.780150,-12.144446,512.767583,14.789402,39.208680,-1,,,,
09/05/2025 23:53:16,03:07:25,-83.725899,23.171306,-11.753291,454.951078,15.534461,38.184226,-1,,,,
09/05/2025 23:53:17,03:07:26,-83.092600,24.586916,-10.952353,399.723649,15.441328,38.761646,-1,,,,
09/05/2025 23:53:18,03:07:27,-82.887709,35.036355,-10.672957,353.995711,15.106052,38.929284,-1,,,,
09/05/2025 23:53:19,03:07:28,-82.384795,36.265701,-10.672957,310.055912,15.012920,39.115548,-1,,,,
09/05/2025 23:53:20,03:07:29,-88.755041,36.042184,-13.876706,523.831695,13.839453,41.741878,-1,,,,
09/05/2025 23:53:21,03:07:30,-89.388341,33.415854,-13.541430,550.542027,13.522804,41.704625,-1,,,,
09/05/2025 23:53:22,03:07:31,-89.164823,32.261014,-13.243407,576.656312,13.522804,41.797757,-1,,,,
09/05/2025 23:53:23,03:07:32,-88.773668,31.571835,-12.982637,599.026680,13.615936,41.835010,-1,,,,
09/05/2025 23:53:24,03:07:33,-80.205500,42.598695,-7.040799,-268.891454,13.895333,42.412430,-1,,,,
09/05/2025 23:53:25,03:07:34,-80.466270,40.810555,-7.115304,-238.474458,13.764948,42.561442,-1,,,,
09/05/2025 23:53:26,03:07:35,-80.335885,38.407743,-8.400530,-198.241323,13.653189,44.628978,-1,,,,
09/05/2025 23:53:27,03:07:36,-80.671161,37.048012,-8.847564,-147.540122,13.746321,45.541674,-1,,,,
09/05/2025 23:53:28,03:07:37,-76.796860,31.832606,-7.692724,-82.161278,15.348196,43.474138,-1,,,,
09/05/2025 23:53:29,03:07:38,-75.958669,32.819808,-7.152557,-138.953328,15.087426,43.474138,-1,,,,
09/05/2025 23:53:30,03:07:39,-76.293945,31.646341,-7.431954,-183.321536,15.310943,44.777989,-1,,,,
09/05/2025 23:53:31,03:07:40,-76.200813,28.889626,-7.059425,-217.147171,14.603138,45.597553,-1,,,,
09/05/2025 23:53:32,03:07:41,-75.902790,27.883798,-6.519258,-247.564167,14.472753,46.975911,-1,,,,
09/05/2025 23:53:33,03:07:42,-85.588545,17.210841,-12.423843,617.783517,14.193356,47.255307,-1,,,,
09/05/2025 23:53:34,03:07:43,-84.508210,16.726553,-12.051314,595.953315,13.839453,48.391521,-1,,,,
09/05/2025 23:53:35,03:07:44,-85.346401,18.663704,-12.014061,568.777323,14.714897,49.155205,-1,,,,
09/05/2025 23:53:36,03:07:45,-84.582716,20.507723,-11.473894,535.883009,14.584512,48.130751,-1,,,,
09/05/2025 23:53:37,03:07:46,-86.445361,28.535724,-11.604279,297.203660,13.317913,50.291419,-1,,,,
09/05/2025 23:53:38,03:07:47,-86.463988,30.659139,-11.604279,334.680080,13.075769,50.589442,-1,,,,
09/05/2025 23:53:39,03:07:48,-86.724758,33.415854,-12.256205,358.205289,13.057142,50.626695,-1,,,,
09/05/2025 23:53:40,03:07:49,-86.631626,34.496188,-12.516975,363.811851,13.392419,49.732625,-1,,,,
09/05/2025 23:53:41,03:07:50,-77.467412,43.474138,-6.482005,-349.860638,14.919788,48.559159,-1,,,,
09/05/2025 23:53:42,03:07:51,-76.517463,41.760504,-6.593764,-347.048044,14.863908,48.410147,-1,,,,
09/05/2025 23:53:43,03:07:52,-76.219440,39.618462,-6.705523,-344.160944,14.975667,49.434602,-1,,,,
09/05/2025 23:53:44,03:07:53,-76.089054,36.954880,-6.966293,-337.064266,14.621764,49.807131,-1,,,,
09/05/2025 23:53:45,03:07:54,-76.945871,33.043325,-6.724149,-327.583402,14.938414,50.086528,-1,,,,
09/05/2025 23:53:46,03:07:55,-84.489584,20.787120,-11.716038,550.374389,15.310943,47.367066,-1,,,,
09/05/2025 23:53:47,03:07:56,-84.079802,21.215528,-12.330711,565.331429,14.957041,45.448542,-1,,,,
09/05/2025 23:53:48,03:07:57,-84.973872,21.327287,-12.125820,573.825091,14.510006,44.256449,-1,,,,
09/05/2025 23:53:49,03:07:58,-84.303319,21.643937,-12.386590,573.806465,14.957041,43.287873,-1,,,,
09/05/2025 23:53:50,03:07:59,-84.750354,29.429793,-11.827797,216.700137,13.392419,45.299530,-1,,,,
09/05/2025 23:53:51,03:08:00,-85.476786,26.449561,-12.125820,231.638551,13.243407,44.126064,-1,,,,
09/05/2025 23:53:52,03:08:01,-85.886568,28.666109,-11.865050,252.742320,13.634562,44.126064,-1,,,,
09/05/2025 23:53:53,03:08:02,-85.216016,28.945506,-11.567026,277.161598,14.156103,44.051558,-1,,,,
09/05/2025 23:53:54,03:08:03,-76.033175,34.514815,-6.761402,-335.611403,15.180558,42.114407,-1,,,,
09/05/2025 23:53:55,03:08:04,-75.548887,34.980476,-7.282943,-344.365835,15.385449,42.449683,-1,,,,
09/05/2025 23:53:56,03:08:05,-76.312572,35.092235,-6.686896,-350.214541,14.696270,42.039901,-1,,,,
09/05/2025 23:53:57,03:08:06,-76.852739,34.272671,-6.854534,-352.486968,14.975667,41.369349,-1,,,,
09/05/2025 23:53:58,03:08:07,-77.728182,36.004931,-6.519258,-347.848982,14.081597,41.779131,-1,,,,
09/05/2025 23:53:59,03:08:08,-80.764294,25.536865,-9.983778,315.587968,15.087426,39.841980,-1,,,,
09/05/2025 23:54:00,03:08:09,-80.205500,28.237700,-10.058284,235.997140,15.087426,39.860606,-1,,,,
09/05/2025 23:54:01,03:08:10,-78.920275,31.236559,-9.220093,144.615769,15.236437,39.841980,-1,,,,
09/05/2025 23:54:02,03:08:11,-78.044832,32.167882,-8.400530,51.222742,15.404075,39.674342,-1,,,,
09/05/2025 23:54:03,03:08:12,-86.743385,25.928020,-13.336539,663.772225,13.895333,41.145831,-1,,,,
09/05/2025 23:54:04,03:08:13,-87.078661,23.599714,-12.908131,670.775771,14.379621,40.885061,-1,,,,
09/05/2025 23:54:05,03:08:14,-87.376684,21.308661,-13.075769,660.456717,14.659017,41.294843,-1,,,,
09/05/2025 23:54:06,03:08:15,-86.873770,20.321459,-13.001263,646.021217,14.808029,40.605664,-1,,,,
09/05/2025 23:54:07,03:08:16,-85.141510,30.305237,-10.840595,97.062439,13.373792,42.337924,-1,,,,
09/05/2025 23:54:08,03:08:17,-85.979700,29.746443,-11.213124,174.548477,13.224781,42.617321,-1,,,,
09/05/2025 23:54:09,03:08:18,-86.501241,28.554350,-11.343509,250.358135,13.690442,41.890889,-1,,,,
09/05/2025 23:54:10,03:08:19,-86.370856,28.051436,-12.274832,324.491411,14.752150,41.797757,-1,,,,
09/05/2025 23:54:11,03:08:20,-86.985528,26.673079,-12.218952,404.380262,14.845282,42.207539,-1,,,,
09/05/2025 23:54:12,03:08:21,-77.839941,34.142286,-7.282943,-350.270420,15.348196,42.319298,-1,,,,
09/05/2025 23:54:13,03:08:22,-78.342855,34.328550,-7.580966,-327.937305,14.454126,42.505562,-1,,,,
09/05/2025 23:54:14,03:08:23,-79.162419,34.719706,-8.214265,-274.032354,14.603138,42.263418,-1,,,,
09/05/2025 23:54:15,03:08:24,-81.043690,35.706908,-8.773059,-189.580023,13.764948,42.691827,-1,,,,
09/05/2025 23:54:16,03:08:25,-78.864396,30.249357,-7.934868,-75.865537,14.882535,39.692968,-1,,,,
09/05/2025 23:54:17,03:08:26,-77.802688,30.808151,-7.282943,-193.398446,15.534461,39.841980,-1,,,,
09/05/2025 23:54:18,03:08:27,-76.424330,32.018870,-6.649643,-286.996365,14.733523,40.568411,-1,,,,
09/05/2025 23:54:19,03:08:28,-76.517463,33.266842,-6.575137,-341.627747,14.975667,41.164458,-1,,,,
09/05/2025 23:54:20,03:08:29,-82.124025,21.886081,-10.561198,430.624932,15.795231,39.469451,-1,,,,
09/05/2025 23:54:21,03:08:30,-80.913305,23.283064,-10.449439,296.644866,15.236437,39.581209,-1,,,,
09/05/2025 23:54:22,03:08:31,-79.516321,25.667250,-9.667128,148.825347,15.459955,40.009618,-1,,,,
09/05/2025 23:54:23,03:08:32,-78.454614,28.423965,-8.642673,-2.086163,15.180558,40.270388,-1,,,,
09/05/2025 23:54:24,03:08:33,-77.225268,31.478703,-7.674098,-141.952187,14.752150,40.791929,-1,,,,
09/05/2025 23:54:25,03:08:34,-86.277723,23.636967,-13.038516,646.281987,14.137477,40.475279,-1,,,,
09/05/2025 23:54:26,03:08:35,-84.564090,23.450702,-12.777746,572.521240,14.957041,39.525330,-1,,,,
09/05/2025 23:54:27,03:08:36,-84.172934,25.238842,-11.455268,453.200191,15.441328,39.059669,-1,,,,
09/05/2025 23:54:28,03:08:37,-81.919134,27.585775,-10.859221,294.297934,15.459955,39.432198,-1,,,,
09/05/2025 23:54:29,03:08:38,-87.916851,27.269125,-13.858080,596.940517,13.876706,41.518360,-1,,,,
09/05/2025 23:54:30,03:08:39,-87.525696,23.934990,-13.522804,663.269311,13.876706,40.922314,-1,,,,
09/05/2025 23:54:31,03:08:40,-86.277723,22.221357,-13.411045,658.407807,14.919788,40.121377,-1,,,,
09/05/2025 23:54:32,03:08:41,-85.439533,22.314489,-13.187528,578.984618,15.497208,40.009618,-1,,,,
09/05/2025 23:54:33,03:08:42,-83.111227,23.506582,-11.883676,420.883298,15.534461,40.046871,-1,,,,
09/05/2025 23:54:34,03:08:43,-87.376684,26.766211,-13.690442,529.065728,14.696270,42.151660,-1,,,,
09/05/2025 23:54:35,03:08:44,-87.600201,24.680048,-14.193356,642.836094,14.342368,41.313469,-1,,,,
09/05/2025 23:54:36,03:08:45,-87.283552,22.631139,-14.305115,671.669841,14.621764,41.108578,-1,,,,
09/05/2025 23:54:37,03:08:46,-85.979700,21.904707,-13.485551,626.966357,14.714897,40.344894,-1,,,,
09/05/2025 23:54:38,03:08:47,-85.774809,31.255186,-12.088567,223.629177,13.392419,42.803586,-1,,,,
09/05/2025 23:54:39,03:08:48,-87.562948,29.820949,-12.852252,384.114683,13.615936,41.611493,-1,,,,
09/05/2025 23:54:40,03:08:49,-88.475645,27.045608,-13.094395,514.127314,13.709068,41.555613,-1,,,,
09/05/2025 23:54:41,03:08:50,-86.650252,25.555491,-13.355166,607.147813,14.584512,41.127205,-1,,,,
09/05/2025 23:54:42,03:08:51,-77.616423,37.029386,-8.568168,-223.349780,14.100224,42.058527,-1,,,,
09/05/2025 23:54:43,03:08:52,-81.378967,35.651028,-9.220093,-117.979944,13.634562,42.803586,-1,,,,
09/05/2025 23:54:44,03:08:53,-83.409250,34.887344,-10.188669,4.004687,13.057142,43.176115,-1,,,,
09/05/2025 23:54:45,03:08:54,-85.569918,32.931566,-11.269003,133.085996,13.764948,43.623149,-1,,,,
09/05/2025 23:54:46,03:08:55,-87.376684,31.385571,-12.069941,258.088112,13.969839,44.163316,-1,,,,
09/05/2025 23:54:47,03:08:56,-77.933073,36.694109,-6.947666,-345.036387,14.770776,43.306500,-1,,,,
09/05/2025 23:54:48,03:08:57,-78.249723,38.016587,-7.376075,-353.362411,14.565885,43.213367,-1,,,,
09/05/2025 23:54:49,03:08:58,-79.143792,39.376318,-7.618219,-334.698707,14.528632,43.101609,-1,,,,
09/05/2025 23:54:50,03:08:59,-80.130994,38.817525,-8.158386,-291.392207,14.100224,43.045729,-1,,,,
09/05/2025 23:54:51,03:09:00,-80.112368,29.634684,-9.536743,113.658607,15.534461,41.518360,-1,,,,
09/05/2025 23:54:52,03:09:01,-78.584999,29.969960,-8.773059,18.384308,15.553087,41.555613,-1,,,,
09/05/2025 23:54:53,03:09:02,-78.193843,31.348318,-8.083880,-68.452209,15.106052,41.313469,-1,,,,
09/05/2025 23:54:54,03:09:03,-78.175217,32.074749,-6.891787,-152.885914,14.677644,41.276217,-1,,,,
09/05/2025 23:54:55,03:09:04,-88.009983,23.078173,-12.759119,653.360039,14.249235,41.574240,-1,,,,
09/05/2025 23:54:56,03:09:05,-85.942447,22.947788,-12.926757,616.740435,14.901161,41.015446,-1,,,,
09/05/2025 23:54:57,03:09:06,-84.955245,23.376197,-12.200326,560.954213,15.310943,40.382147,-1,,,,
09/05/2025 23:54:58,03:09:07,-83.129853,23.897737,-11.865050,489.689410,15.757978,40.140003,-1,,,,
09/05/2025 23:54:59,03:09:08,-82.217157,25.257468,-10.821968,406.242907,15.534461,39.581209,-1,,,,
09/05/2025 23:55:00,03:09:09,-87.358057,28.330833,-13.001263,477.656722,14.118850,42.375177,-1,,,,
09/05/2025 23:55:01,03:09:10,-87.879598,27.343631,-12.665987,551.175326,14.044344,41.723251,-1,,,,
09/05/2025 23:55:02,03:09:11,-87.935477,26.337802,-13.262033,603.385270,14.510006,41.406602,-1,,,,
09/05/2025 23:55:03,03:09:12,-88.270754,28.759241,-13.373792,639.110804,14.342368,40.587038,-1,,,,
09/05/2025 23:55:04,03:09:13,-80.112368,42.803586,-8.493662,-201.202929,14.547259,41.797757,-1,,,,
09/05/2025 23:55:05,03:09:14,-81.006438,41.909516,-8.866191,-153.016299,14.286488,42.188913,-1,,,,
09/05/2025 23:55:06,03:09:15,-82.086772,40.326267,-9.294599,-111.293048,14.025718,42.729080,-1,,,,
09/05/2025 23:55:07,03:09:16,-82.962215,39.506704,-9.853393,-77.225268,14.193356,43.157488,-1,,,,
09/05/2025 23:55:08,03:09:17,-77.541918,36.042184,-7.897615,-132.601708,15.590340,40.289015,-1,,,,
09/05/2025 23:55:09,03:09:18,-77.933073,35.949051,-7.599592,-160.373747,15.068799,39.935112,-1,,,,
09/05/2025 23:55:10,03:09:19,-77.486038,36.936253,-7.357448,-179.577619,15.087426,39.935112,-1,,,,
09/05/2025 23:55:11,03:09:20,-68.396330,37.718564,-7.506460,-195.223838,15.031546,40.438026,-1,,,,
09/05/2025 23:55:12,03:09:21,-73.015690,37.197024,-7.282943,-204.872340,15.161932,40.978193,-1,,,,
09/05/2025 23:55:13,03:09:22,-84.061176,26.188791,-12.479722,649.970025,14.621764,41.406602,-1,,,,
09/05/2025 23:55:14,03:09:23,-85.663050,24.996698,-12.349337,647.194684,15.161932,41.034073,-1,,,,
09/05/2025 23:55:15,03:09:24,-86.501241,24.177134,-12.908131,650.957227,15.180558,40.587038,-1,,,,
