,ID 1 - Cogumelos Brancos  Last (V),ID 1 - Cogumelos Brancos  Ave. (V),ID 1 - Cogumelos Brancos  Min. (V),ID 1 - Cogumelos Brancos  Max. (V),ID 2 - Cogumelos Marrons Last (V),ID 2 - Cogumelos Marrons Ave. (V),ID 2 - Cogumelos Marrons Min. (V),ID 2 - Cogumelos Marrons Max. (V),Differential 9 - 10 Last (V),Differential 9 - 10 Ave. (V),Differential 9 - 10 Min. (V),Differential 9 - 10 Max. (V),Iluminação,Humidade
01:25:49,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:25:50,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:25:51,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:25:52,-2,-2,-2,-2,-14,-14,-14,-14,-16,-16,-16,-16,1,1
01:25:53,-2,-2,-2,-2,-14,-14,-14,-14,-16,-16,-16,-16,1,1
01:25:54,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:25:55,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:25:56,-2,-2,-2,-2,-14,-14,-14,-14,-16,-16,-16,-16,1,1
01:25:57,-2,-2,-2,-2,-14,-14,-14,-14,-16,-16,-16,-16,1,1
01:25:58,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:25:59,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:00,-2,-2,-2,-2,-14,-14,-14,-14,-16,-16,-16,-16,1,1
01:26:01,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:02,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:03,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:04,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:05,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:06,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:07,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:08,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:09,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:10,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:11,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:12,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:13,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:14,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:15,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:16,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:17,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:18,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:19,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:20,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:21,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:22,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:23,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:24,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:25,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:26,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:27,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:26:28,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:29,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:30,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:31,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:32,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:33,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:34,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:35,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:36,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:37,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:38,-2,-2,-2,-2,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:26:39,-2,-2,-2,-2,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:26:40,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:41,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:42,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:43,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:44,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:45,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:46,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:47,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:48,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:49,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:50,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:51,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:26:52,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:53,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:54,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:55,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:56,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:57,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:58,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:26:59,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:00,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:01,-2,-2,-2,-2,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:02,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:03,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:04,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:05,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:06,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:07,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:08,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:09,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:10,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:11,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:12,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:13,-2,-2,-2,-2,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:14,-2,-2,-2,-2,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:27:15,-1,-1,-1,-1,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:16,-1,-1,-1,-1,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:17,-1,-1,-1,-1,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:18,-1,-1,-1,-1,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:27:19,-1,-1,-1,-1,-14,-14,-14,-14,-15,-15,-15,-15,1,1
01:27:20,-1,-1,-1,-1,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:21,-1,-1,-1,-1,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:22,-1,-1,-1,-1,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:23,-1,-1,-1,-1,-14,-14,-14,-14,-14,-14,-14,-14,1,1
01:27:24,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:25,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:26,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:27,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:28,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:29,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:30,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:31,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:32,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:33,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:34,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:35,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:36,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:37,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:38,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:39,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:40,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:41,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:42,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:43,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:44,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:45,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:46,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:47,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:48,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:49,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:50,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:51,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:52,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:53,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:27:54,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:55,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:56,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:57,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:58,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:27:59,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:00,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:01,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:02,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:03,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:04,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:05,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:06,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:07,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:08,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:09,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:10,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:11,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:12,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:13,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:14,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:15,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:16,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:17,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:18,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:19,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:20,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:21,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:22,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:23,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:24,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:25,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:26,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:27,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:28,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:29,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:30,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:31,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:32,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:33,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:34,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:35,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:36,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:37,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:38,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:39,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:40,-1,-1,-1,-1,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:28:41,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:42,-1,-1,-1,-1,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:28:43,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:44,-1,-1,-1,-1,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:28:45,-1,-1,-1,-1,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:28:46,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:47,-1,-1,-1,-1,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:48,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:49,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:50,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:28:51,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:52,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:53,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:54,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:28:55,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:56,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:28:57,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:28:58,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:28:59,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:00,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:01,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:02,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:03,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:04,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:05,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:06,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:07,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:08,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:09,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:10,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:11,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:12,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:13,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:14,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:15,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:16,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:17,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:18,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:19,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:20,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:21,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:22,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:23,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:24,0,0,0,0,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:29:25,0,0,0,0,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:29:26,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:27,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:28,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:29,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:30,0,0,0,0,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:29:31,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:32,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:33,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:34,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:35,0,0,0,0,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:29:36,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:37,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:38,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:39,0,0,0,0,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:29:40,0,0,0,0,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:29:41,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:42,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:43,0,0,0,0,-14,-14,-14,-14,-13,-13,-13,-13,1,1
01:29:44,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:45,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:29:46,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:47,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:48,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:49,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:50,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:51,0,0,0,0,-14,-14,-14,-14,-10,-10,-10,-10,1,1
01:29:52,0,0,0,0,-14,-14,-14,-14,-10,-10,-10,-10,1,1
01:29:53,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:54,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:55,0,0,0,0,-14,-14,-14,-14,-10,-10,-10,-10,1,1
01:29:56,0,0,0,0,-14,-14,-14,-14,-10,-10,-10,-10,1,1
01:29:57,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:58,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:29:59,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:30:00,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:30:01,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:30:02,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:03,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:04,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:05,0,0,0,0,-14,-14,-14,-14,-12,-12,-12,-12,1,1
01:30:06,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:07,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:08,0,0,0,0,-14,-14,-14,-14,-11,-11,-11,-11,1,1
01:30:09,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:10,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:11,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:12,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:13,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:14,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:15,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:16,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:17,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:18,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:19,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:20,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:21,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:22,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:23,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:24,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:25,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:26,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:27,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:28,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:29,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:30,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:31,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:32,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:33,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:34,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:35,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:36,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:37,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:38,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:39,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:40,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:41,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:42,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:43,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:44,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:45,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:46,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:47,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:48,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:49,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:50,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:51,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:52,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:53,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:54,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:55,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:56,0,0,0,0,-13,-13,-13,-13,-12,-12,-12,-12,1,1
01:30:57,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
01:30:58,0,0,0,0,-13,-13,-13,-13,-11,-11,-11,-11,1,1
