Time;cogumelo;Anotação
15:35:50.276 ;370;0
15:35:53.015 ;3674;0
15:35:55.767 ;4104;0
15:35:58.486 ;3973;0
15:36:01.251 ;5035;0
15:36:03.984 ;4078;0
15:36:06.751 ;3700;0
15:36:09.498 ;5378;0
15:36:12.229 ;4720;0
15:36:14.997 ;4230;0
15:36:17.731 ;4058;0
15:36:20.495 ;5223;0
15:36:23.214 ;-898;0
15:36:25.955 ;3832;0
15:36:28.728 ;3417;0
15:36:31.466 ;4838;0
15:36:34.205 ;1478;0
15:36:36.963 ;8826;0
15:36:39.705 ;8300;0
15:36:42.465 ;7142;0
15:36:45.211 ;2657;0
15:36:47.949 ;90;0
15:36:50.686 ;632;0
15:36:53.448 ;-2477;0
15:36:56.190 ;4624;0
15:36:58.938 ;2366;0
15:37:01.672 ;4878;0
15:37:04.414 ;6281;0
15:37:07.172 ;4007;0
15:37:09.938 ;3806;0
15:37:12.682 ;2554;0
15:37:15.403 ;3494;0
15:37:18.170 ;4827;0
15:37:20.919 ;3928;0
15:37:23.658 ;5952;0
15:37:26.392 ;3185;0
15:37:29.147 ;1514;0
15:37:31.892 ;3390;0
15:37:34.656 ;3140;0
15:37:37.392 ;3833;0
15:37:40.133 ;3926;0
15:37:42.884 ;2484;0
15:37:45.650 ;2520;0
15:37:48.393 ;2998;0
15:37:51.143 ;-1101;0
15:37:53.866 ;-4379;0
15:37:56.632 ;-4709;0
15:37:59.368 ;723;0
15:38:02.135 ;2771;0
15:38:04.870 ;198;0
15:38:07.604 ;2645;0
15:38:10.373 ;710;0
15:38:13.102 ;123;0
15:38:15.857 ;885;0
15:38:18.585 ;2265;0
15:38:21.349 ;1911;0
15:38:24.100 ;1456;0
15:38:26.837 ;-1870;0
15:38:29.589 ;-9516;0
15:38:32.322 ;-7767;0
15:38:35.086 ;-7865;0
15:38:37.837 ;-7839;0
15:38:40.580 ;-5115;0
15:38:43.321 ;-3241;0
15:38:46.066 ;-794;0
15:38:48.809 ;-1469;0
15:38:51.558 ;-1866;0
15:38:54.308 ;466;0
15:38:57.056 ;5098;0
15:38:59.796 ;7097;0
15:39:02.547 ;-1158;0
15:39:05.309 ;-1619;0
15:39:08.054 ;-7650;0
15:39:10.790 ;-9396;0
15:39:13.546 ;663;0
15:39:16.277 ;-318;0
15:39:19.012 ;1993;0
15:39:21.795 ;2995;0
15:39:24.530 ;-1530;0
15:39:27.259 ;809;0
15:39:30.004 ;-4592;0
15:39:32.769 ;-1900;0
15:39:35.509 ;-7139;0
15:39:38.273 ;4774;0
15:39:40.991 ;-3915;0
15:39:43.752 ;-7466;0
15:39:46.504 ;-1986;0
15:39:49.232 ;-1844;0
15:39:51.987 ;-2278;0
15:39:54.744 ;250;0
15:39:57.475 ;1045;0
15:40:00.230 ;2274;0
15:40:02.976 ;-8682;0
15:40:05.728 ;-9811;0
15:40:08.480 ;-9856;0
15:40:11.224 ;-5852;0
15:40:13.964 ;-7971;0
15:40:16.733 ;-5990;0
15:40:19.445 ;3259;0
15:40:22.207 ;3040;0
15:40:24.968 ;208;0
15:40:27.709 ;673;0
15:40:30.443 ;2494;0
15:40:33.208 ;1775;0
15:40:35.928 ;-1665;0
15:40:38.676 ;279;0
15:40:41.424 ;-1544;0
15:40:44.175 ;-5162;0
15:40:46.921 ;-8716;0
15:40:49.692 ;-33;0
15:40:52.424 ;4006;0
15:40:55.163 ;-305;0
15:40:57.927 ;-2803;0
15:41:00.679 ;-186;0
15:41:03.413 ;2503;0
15:41:06.164 ;899;0
15:41:08.898 ;-3354;0
15:41:11.647 ;2064;0
15:41:14.408 ;-7633;0
15:41:17.142 ;-7520;0
15:41:19.908 ;-2417;0
15:41:22.643 ;2559;0
15:41:25.385 ;-359;0
15:41:28.122 ;-9150;0
15:41:30.885 ;-8538;0
15:41:33.618 ;-8067;0
15:41:36.357 ;-8341;0
15:41:39.115 ;-8443;0
15:41:41.850 ;-8402;0
15:41:44.623 ;-7340;0
15:41:47.348 ;-5855;0
15:41:50.097 ;3593;0
15:41:52.872 ;1462;0
15:41:55.616 ;-6758;0
15:41:58.347 ;-7032;0
15:42:01.103 ;-8533;0
15:42:03.836 ;-7421;0
15:42:06.599 ;-1257;0
15:42:09.346 ;-6984;0
15:42:12.073 ;-7784;0
15:42:14.835 ;-1418;0
15:42:17.578 ;-7617;0
15:42:20.311 ;-2228;0
15:42:23.062 ;-8323;0
15:42:25.827 ;-8190;0
15:42:28.575 ;2067;0
15:42:31.303 ;-3375;0
15:42:34.041 ;-4284;0
15:42:36.810 ;-1924;0
15:42:39.536 ;-2801;0
15:42:42.286 ;4053;0
15:42:45.047 ;2344;0
15:42:47.787 ;-406;0
15:42:50.540 ;327;0
15:42:53.291 ;2706;0
15:42:56.043 ;3667;0
15:42:58.798 ;-3287;0
15:43:01.531 ;1313;0
15:43:04.288 ;611;0
15:43:07.013 ;-1041;0
15:43:09.753 ;-3204;0
15:43:12.503 ;-5384;0
15:43:15.273 ;5876;0
15:43:18.000 ;14103;0
15:43:20.765 ;9126;0
15:43:23.481 ;6185;0
15:43:26.235 ;-3400;0
15:43:28.984 ;2264;0
15:43:31.744 ;-3350;0
15:43:34.472 ;3677;0
15:43:37.236 ;6515;0
15:43:39.964 ;4680;0
15:43:42.721 ;5705;0
15:43:45.469 ;8137;0
15:43:48.211 ;2851;0
15:43:50.955 ;4614;0
15:43:53.702 ;-6184;0
15:43:56.436 ;10208;0
15:43:59.196 ;-4136;0
15:44:01.929 ;-1278;0
15:44:04.697 ;1749;0
15:44:07.451 ;6418;0
15:44:10.175 ;-1568;0
15:44:12.917 ;17646;0
15:44:15.663 ;2268;0
15:44:18.445 ;-6595;0
15:44:21.181 ;2008;0
15:44:23.913 ;-687;0
15:44:26.651 ;-123;0
15:44:29.404 ;73;0
15:44:32.176 ;-4927;0
15:44:34.908 ;-6618;0
15:44:37.649 ;-6305;0
15:44:40.392 ;-2444;0
15:44:43.152 ;-6734;0
15:44:45.900 ;1548;0
15:44:48.651 ;-7971;0
15:44:51.374 ;-5926;0
15:44:54.126 ;-3583;0
15:44:56.899 ;-6048;0
15:44:59.628 ;-10769;0
15:45:02.384 ;-10033;0
15:45:05.129 ;-9837;0
15:45:07.881 ;-186;0
15:45:10.618 ;-11097;0
15:45:13.366 ;-9815;0
15:45:16.119 ;-7034;0
15:45:18.868 ;-6051;0
15:45:21.589 ;-12719;0
15:45:24.345 ;-12373;0
15:45:27.113 ;-2445;0
15:45:29.853 ;-6798;0
15:45:32.580 ;-12745;0
15:45:35.355 ;-12768;0
15:45:38.086 ;-2741;0
15:45:40.834 ;-2424;0
15:45:43.579 ;-7309;0
15:45:46.338 ;-1306;0
15:45:49.087 ;-1676;0
15:45:51.829 ;-11001;0
15:45:54.582 ;-2854;0
15:45:57.318 ;-10467;0
15:46:00.053 ;-2058;0
15:46:02.802 ;-1140;0
15:46:05.544 ;-7683;0
15:46:08.300 ;-8279;0
15:46:11.066 ;-8517;0
15:46:13.796 ;-7115;0
15:46:16.561 ;-4731;0
15:46:19.307 ;-6871;0
15:46:22.046 ;-5580;0
15:46:24.790 ;-6544;0
15:46:27.547 ;-6192;0
15:46:30.265 ;-6824;0
15:46:33.033 ;-5844;0
15:46:35.786 ;-6907;0
15:46:38.508 ;-7412;0
15:46:41.265 ;-6582;0
15:46:44.004 ;-6031;0
15:46:46.761 ;-6812;0
15:46:49.501 ;-8914;0
15:46:52.239 ;-6684;0
15:46:55.011 ;-8973;0
15:46:57.757 ;-7179;0
15:47:00.484 ;-10056;0
15:47:03.256 ;-10031;0
15:47:06.002 ;-9755;0
15:47:08.736 ;-8759;0
15:47:11.486 ;-10857;0
15:47:14.220 ;-10907;0
15:47:16.979 ;-8450;0
15:47:19.729 ;-8872;0
15:47:22.452 ;-8659;0
15:47:25.219 ;-9493;0
15:47:27.957 ;-8670;0
15:47:30.717 ;-8852;0
15:47:33.452 ;-7634;0
15:47:36.201 ;-9705;0
15:47:38.941 ;-9826;0
15:47:41.684 ;-9149;0
15:47:44.452 ;-9634;0
15:47:47.201 ;-8733;0
15:47:49.945 ;-9077;0
15:47:52.689 ;-8686;0
15:47:55.444 ;-8313;0
15:47:58.174 ;-7046;0
15:48:00.946 ;-9916;0
15:48:03.685 ;-8113;0
15:48:06.408 ;-8195;0
15:48:09.161 ;-9781;0
15:48:11.900 ;-9536;0
15:48:14.678 ;-16280;0
15:48:17.405 ;-15134;0
15:48:20.167 ;-15254;0
15:48:22.903 ;-13443;0
15:48:25.641 ;-11803;0
15:48:28.391 ;-13442;0
15:48:31.140 ;-13267;0
15:48:33.875 ;-13567;0
15:48:36.654 ;-12474;0
15:48:39.377 ;-12884;0
15:48:42.133 ;-12021;0
15:48:44.864 ;-9848;0
15:48:47.623 ;-9398;0
15:48:50.380 ;-9284;0
15:48:53.104 ;-11039;0
15:48:55.870 ;-11193;0
15:48:58.627 ;-8224;0
15:49:01.350 ;-6018;0
15:49:04.105 ;-6731;0
15:49:06.855 ;-5205;0
15:49:09.608 ;-3435;0
15:49:12.359 ;-8907;0
15:49:15.075 ;-7147;0
15:49:17.852 ;-10515;0
15:49:20.583 ;2241;0
15:49:23.344 ;-3791;0
15:49:26.083 ;-7068;0
15:49:28.834 ;-8233;0
15:49:31.565 ;-9990;0
15:49:34.325 ;1330;0
15:49:37.072 ;5754;0
15:49:39.816 ;4866;0
15:49:42.557 ;5405;0
15:49:45.307 ;1043;0
15:49:48.069 ;-3325;0
15:49:50.790 ;-6309;0
15:49:53.554 ;-6837;0
15:49:56.306 ;-7265;0
15:49:59.033 ;-8403;0
15:50:01.791 ;-9264;0
15:50:04.519 ;-8458;0
15:50:07.295 ;-7904;0
15:50:10.032 ;-7966;0
15:50:12.769 ;-9542;0
15:50:15.509 ;-9221;0
15:50:18.273 ;-9286;0
15:50:21.019 ;-8301;0
15:50:23.757 ;-9477;0
15:50:26.503 ;-8625;0
15:50:29.265 ;-10700;0
15:50:32.014 ;-10669;0
15:50:34.748 ;-10140;0
15:50:37.495 ;-9525;0
15:50:40.229 ;-7471;0
15:50:43.001 ;-6413;0
15:50:45.735 ;-9988;0
15:50:48.485 ;-4303;0
15:50:51.237 ;-9481;0
15:50:53.996 ;-8442;0
15:50:56.716 ;-9285;0
15:50:59.485 ;-8662;0
15:51:02.223 ;-11976;0
15:51:04.954 ;-14560;0
15:51:07.727 ;-15764;0
15:51:10.473 ;-14551;0
15:51:13.215 ;-15380;0
15:51:15.941 ;-15160;0
15:51:18.688 ;-14400;0
15:51:21.435 ;-14135;0
15:51:24.183 ;-13960;0
15:51:26.937 ;-15094;0
15:51:29.678 ;-13364;0
15:51:32.422 ;-10791;0
15:51:35.197 ;-11793;0
15:51:37.911 ;-14595;0
15:51:40.668 ;-12268;0
15:51:43.429 ;-12324;0
15:51:46.171 ;-11251;0
15:51:48.923 ;-12893;0
15:51:51.653 ;-12697;0
15:51:54.404 ;-13826;0
15:51:57.173 ;-11851;0
15:51:59.901 ;-12918;0
15:52:02.636 ;-12741;0
15:52:05.398 ;-18421;0
15:52:08.136 ;-14511;0
15:52:10.900 ;-12714;0
15:52:13.625 ;-10916;0
15:52:16.377 ;-12908;0
15:52:19.144 ;-11090;0
15:52:21.872 ;-16624;0
15:52:24.613 ;-11733;0
15:52:27.379 ;-10802;0
15:52:30.112 ;-10836;0
15:52:32.856 ;-11513;0
15:52:35.628 ;-9270;0
15:52:38.350 ;-11763;0
15:52:41.098 ;-10954;0
15:52:43.847 ;-8583;0
15:52:46.595 ;-9720;0
15:52:49.333 ;-12002;0
15:52:52.095 ;-11179;0
15:52:54.853 ;-11509;0
15:52:57.603 ;-10931;0
15:53:00.327 ;-9523;0
15:53:03.091 ;-9216;0
15:53:05.818 ;-9529;0
15:53:08.590 ;-9437;0
15:53:11.337 ;-8888;0
15:53:14.067 ;-8306;0
15:53:16.813 ;-6922;0
15:53:19.550 ;-6929;0
15:53:22.292 ;-8222;0
15:53:25.056 ;-7325;0
15:53:27.790 ;-6750;0
15:53:30.537 ;-6613;0
15:53:33.302 ;-6972;0
15:53:36.057 ;-7238;0
15:53:38.774 ;-7248;0
15:53:41.537 ;-7029;0
15:53:44.271 ;-9025;0
15:53:47.019 ;-9339;0
15:53:49.764 ;-7597;0
15:53:52.512 ;-8854;0
15:53:55.254 ;-9183;0
15:53:58.004 ;-9690;0
15:54:00.787 ;-6415;0
15:54:03.498 ;-7409;0
15:54:06.255 ;-5390;0
15:54:09.027 ;-6381;0
15:54:11.761 ;-6985;0
15:54:14.505 ;-6754;0
15:54:17.237 ;-4351;0
15:54:19.988 ;-5716;0
15:54:22.749 ;-6569;0
15:54:25.478 ;-6613;0
15:54:28.233 ;-8195;0
15:54:31.000 ;-8531;0
15:54:33.717 ;-9262;0
15:54:36.477 ;-8406;0
15:54:39.227 ;-8514;0
15:54:41.971 ;-8624;0
15:54:44.712 ;-9929;0
15:54:47.454 ;-8679;0
15:54:50.199 ;-6907;0
15:54:52.953 ;-6972;0
15:54:55.712 ;-5408;0
15:54:58.456 ;-7372;0
15:55:01.211 ;-5839;0
15:55:03.950 ;-7048;0
15:55:06.699 ;-6237;0
15:55:09.437 ;-6522;0
15:55:12.194 ;-5980;0
15:55:14.928 ;-4289;0
15:55:17.676 ;-4587;0
15:55:20.431 ;-2623;0
15:55:23.181 ;-3435;0
15:55:25.926 ;-6074;0
15:55:28.673 ;-2642;0
15:55:31.396 ;-4296;0
15:55:34.150 ;-3199;0
15:55:36.919 ;-3254;0
15:55:39.663 ;-4931;0
15:55:42.424 ;-5814;0
15:55:45.153 ;-6599;0
15:55:47.887 ;-6145;0
15:55:50.645 ;-7354;0
15:55:53.396 ;-8173;0
15:55:56.124 ;-7007;0
15:55:58.888 ;-7763;0
15:56:01.621 ;-7230;0
15:56:04.374 ;-8241;0
15:56:07.108 ;-7442;0
15:56:09.854 ;-6625;0
15:56:12.626 ;-7430;0
15:56:15.374 ;-7483;0
15:56:18.109 ;-7974;0
15:56:20.845 ;-7768;0
15:56:23.590 ;-9054;0
15:56:26.335 ;-8060;0
15:56:29.091 ;-8114;0
15:56:31.853 ;-9783;0
15:56:34.605 ;-9432;0
15:56:37.340 ;-8858;0
15:56:40.095 ;-9970;0
15:56:42.825 ;-9436;0
15:56:45.569 ;-9569;0
15:56:48.347 ;-7808;0
15:56:51.068 ;-9323;0
15:56:53.832 ;-10161;0
15:56:56.577 ;-8982;0
15:56:59.338 ;-8147;0
15:57:02.060 ;-8547;0
15:57:04.805 ;-6824;0
15:57:07.546 ;-6600;0
15:57:10.315 ;-7518;0
15:57:13.053 ;-8476;0
15:57:15.804 ;-9198;0
15:57:18.556 ;-8584;0
15:57:21.304 ;-10313;0
15:57:24.034 ;-9537;0
15:57:26.794 ;-10672;0
15:57:29.551 ;-12719;0
15:57:32.292 ;-12163;0
15:57:35.042 ;-13148;0
15:57:37.762 ;-12916;0
15:57:40.517 ;-14578;0
15:57:43.265 ;-14258;0
15:57:45.998 ;-14541;0
15:57:48.751 ;-14726;0
15:57:51.523 ;-14065;0
15:57:54.247 ;-14529;0
15:57:57.000 ;-15445;0
15:57:59.758 ;-14436;0
15:58:02.510 ;-14255;0
15:58:05.233 ;-11570;0
15:58:08.004 ;-14471;0
15:58:10.731 ;-13950;0
15:58:13.498 ;-18761;0
15:58:16.222 ;-14625;0
15:58:18.969 ;-15280;0
15:58:21.743 ;-15744;0
15:58:24.486 ;-12686;0
15:58:27.207 ;-14908;0
15:58:29.978 ;-15804;0
15:58:32.714 ;-14697;0
15:58:35.474 ;-14627;0
15:58:38.196 ;-14582;0
15:58:40.968 ;-16856;0
15:58:43.686 ;-17000;0
15:58:46.442 ;-18375;0
15:58:49.204 ;-18647;0
15:58:51.961 ;-17831;0
15:58:54.677 ;-19696;0
15:58:57.431 ;-18884;0
15:59:00.165 ;-15873;0
15:59:02.933 ;-16693;0
15:59:05.688 ;-17181;0
15:59:08.431 ;-15712;0
15:59:11.182 ;-15708;0
15:59:13.939 ;-15422;0
15:59:16.661 ;-15995;0
15:59:19.406 ;-14941;0
15:59:22.154 ;-16355;0
15:59:24.917 ;-16421;0
15:59:27.640 ;-15273;0
15:59:30.384 ;-17282;0
15:59:33.162 ;-16202;0
15:59:35.906 ;-14916;0
15:59:38.643 ;-17256;0
15:59:41.394 ;-16873;0
15:59:44.118 ;-16776;0
15:59:46.874 ;-17608;0
15:59:49.628 ;-17548;0
15:59:52.370 ;-19798;0
15:59:55.103 ;-20482;0
15:59:57.856 ;-18356;0
16:00:00.633 ;-17511;0
16:00:03.365 ;-17345;0
16:00:06.095 ;-16160;0
16:00:08.851 ;-16471;0
16:00:11.588 ;-16183;0
16:00:14.345 ;-17088;0
16:00:17.096 ;-16854;0
16:00:19.844 ;-17450;0
16:00:22.606 ;-16861;0
16:00:25.337 ;-16776;0
16:00:28.095 ;-17772;0
16:00:30.828 ;-16508;0
16:00:33.596 ;-18612;0
16:00:36.341 ;-21040;0
16:00:39.064 ;-16667;0
16:00:41.814 ;-18440;0
16:00:44.555 ;-16391;0
16:00:47.312 ;-20037;0
16:00:50.052 ;-20080;0
16:00:52.808 ;-19173;0
16:00:55.539 ;-19896;0
16:00:58.320 ;-19040;0
16:01:01.046 ;-19194;0
16:01:03.818 ;-17319;0
16:01:06.534 ;-18964;0
16:01:09.289 ;-19612;0
16:01:12.062 ;-19576;0
16:01:14.795 ;-19633;0
16:01:17.529 ;-18727;0
16:01:20.263 ;-20761;0
16:01:23.028 ;-21921;0
16:01:25.786 ;-21145;0
16:01:28.537 ;-20954;0
16:01:31.279 ;-20913;0
16:01:34.018 ;-22344;0
16:01:36.747 ;-23267;0
16:01:39.529 ;-23024;0
16:01:42.257 ;-25074;0
16:01:45.010 ;-23991;0
16:01:47.741 ;-23592;0
16:01:50.489 ;-25166;0
16:01:53.256 ;-22528;0
16:01:55.992 ;-24063;0
16:01:58.739 ;-25532;0
16:02:01.481 ;-23028;0
16:02:04.226 ;-22317;0
16:02:06.963 ;-21309;0
16:02:09.718 ;-22666;0
16:02:12.472 ;-22116;0
16:02:15.227 ;-21549;0
16:02:17.979 ;-21960;0
16:02:20.730 ;-21625;0
16:02:23.466 ;-20643;0
16:02:26.206 ;-22502;0
16:02:28.943 ;-23183;0
16:02:31.710 ;-23912;0
16:02:34.437 ;-23503;0
16:02:37.192 ;-21862;0
16:02:39.957 ;-24794;0
16:02:42.707 ;-26280;0
16:02:45.442 ;-25499;0
16:02:48.172 ;-28327;0
16:02:50.918 ;-27367;0
16:02:53.697 ;-28301;0
16:02:56.407 ;-26721;0
16:02:59.193 ;-27332;0
16:03:01.925 ;-24394;0
16:03:04.647 ;-25695;0
16:03:07.411 ;-25135;0
16:03:10.163 ;-25848;0
16:03:12.897 ;-25000;0
16:03:15.641 ;-22923;0
16:03:18.384 ;-25340;0
16:03:21.160 ;-31257;0
16:03:23.886 ;-26684;0
16:03:26.619 ;-27890;0
16:03:29.391 ;-21382;0
16:03:32.119 ;-22358;0
16:03:34.885 ;-19761;0
16:03:37.604 ;-24873;0
16:03:40.359 ;-17606;0
16:03:43.102 ;-22270;0
16:03:45.852 ;-22690;0
16:03:48.619 ;-22700;0
16:03:51.360 ;-18638;0
16:03:54.125 ;-21785;0
16:03:56.838 ;-23607;0
16:03:59.579 ;-25271;0
16:04:02.348 ;-20373;0
16:04:05.090 ;-23275;0
16:04:07.839 ;-23698;0
16:04:10.581 ;-21243;0
16:04:13.327 ;-21953;0
16:04:16.068 ;-21919;0
16:04:18.846 ;-22642;0
16:04:21.551 ;-22941;0
16:04:24.318 ;-22711;0
16:04:27.049 ;-24076;0
16:04:29.800 ;-25942;0
16:04:32.575 ;-24869;0
16:04:35.289 ;-25139;0
16:04:38.055 ;-23545;0
16:04:40.783 ;-24356;0
16:04:43.540 ;-23783;0
16:04:46.300 ;-22853;0
16:04:49.053 ;-21511;0
16:04:51.805 ;-20975;0
16:04:54.535 ;-22816;0
16:04:57.297 ;-22648;0
16:05:00.043 ;-24486;0
16:05:02.774 ;-23703;0
16:05:05.501 ;-23894;0
16:05:08.278 ;-25315;0
16:05:11.006 ;-23918;0
16:05:13.751 ;-23836;0
16:05:16.496 ;-26004;0
16:05:19.263 ;-23891;0
16:05:22.002 ;-23692;0
16:05:24.737 ;-22602;0
16:05:27.513 ;-24544;0
16:05:30.234 ;-24312;0
16:05:33.001 ;-23159;0
16:05:35.734 ;-23413;0
16:05:38.470 ;-21898;0
16:05:41.229 ;-22626;0
16:05:43.965 ;-22071;0
16:05:46.743 ;-21486;0
16:05:49.457 ;-22931;0
16:05:52.215 ;-21867;0
16:05:54.979 ;-19198;0
16:05:57.732 ;-9545;0
16:06:00.471 ;-17578;0
16:06:03.196 ;-19466;0
16:06:05.969 ;-19895;0
16:06:08.718 ;-20043;0
16:06:11.448 ;-21855;0
16:06:14.200 ;-22775;0
16:06:16.943 ;-23390;0
16:06:19.706 ;-22981;0
16:06:22.452 ;-24744;0
16:06:25.176 ;-24125;0
16:06:27.942 ;-23583;0
16:06:30.692 ;-24019;0
16:06:33.409 ;-21829;0
16:06:36.170 ;-22588;0
16:06:38.920 ;-23861;0
16:06:41.650 ;-23127;0
16:06:44.425 ;-22332;0
16:06:47.179 ;-22802;0
16:06:49.900 ;-22893;0
16:06:52.664 ;-27491;0
16:06:55.401 ;-20586;0
16:06:58.130 ;-21891;0
16:07:00.892 ;-22211;0
16:07:03.642 ;-21740;0
16:07:06.388 ;-22086;0
16:07:09.121 ;-22776;0
16:07:11.893 ;-23220;0
16:07:14.625 ;-22611;0
16:07:17.394 ;-24631;0
16:07:20.137 ;-23177;0
16:07:22.851 ;-22511;0
16:07:25.631 ;-22931;0
16:07:28.378 ;-22992;0
16:07:31.100 ;-22559;0
16:07:33.842 ;-24366;0
16:07:36.590 ;-26266;0
16:07:39.362 ;-25246;0
16:07:42.108 ;-25026;0
16:07:44.849 ;-24755;0
16:07:47.582 ;-24302;0
16:07:50.335 ;-23934;0
16:07:53.094 ;-24683;0
16:07:55.843 ;-21937;0
16:07:58.576 ;-23285;0
16:08:01.309 ;-23686;0
16:08:04.050 ;-24305;0
16:08:06.829 ;-23428;0
16:08:09.576 ;-23369;0
16:08:12.322 ;-23609;0
16:08:15.040 ;-22859;0
16:08:17.801 ;-24827;0
16:08:20.551 ;-26076;0
16:08:23.301 ;-26018;0
16:08:26.052 ;-24862;0
16:08:28.791 ;-25633;0
16:08:31.540 ;-26977;0
16:08:34.267 ;-30450;0
16:08:37.036 ;-28848;0
16:08:39.770 ;-27367;0
16:08:42.527 ;-27624;0
16:08:45.296 ;-28074;0
16:08:48.013 ;-27768;0
16:08:50.752 ;-27218;0
16:08:53.507 ;-27310;0
16:08:56.253 ;-24459;0
16:08:59.003 ;-25259;0
16:09:01.735 ;-22887;0
16:09:04.510 ;-22836;0
16:09:07.252 ;-19761;0
16:09:10.012 ;-22185;0
16:09:12.736 ;-23420;0
16:09:15.472 ;-25719;0
16:09:18.234 ;-28112;0
16:09:20.970 ;-28392;0
16:09:23.722 ;-27946;0
16:09:26.479 ;-27473;0
16:09:29.234 ;-28281;0
16:09:31.953 ;-26282;0
16:09:34.737 ;-26417;0
16:09:37.472 ;-27712;0
16:09:40.222 ;-30673;0
16:09:42.966 ;-31820;0
16:09:45.690 ;-30822;0
16:09:48.444 ;-29484;0
16:09:51.188 ;-28306;0
16:09:53.929 ;-29229;0
16:09:56.702 ;-27928;0
16:09:59.445 ;-28589;0
16:10:02.195 ;-27192;0
16:10:04.936 ;-27971;0
16:10:07.665 ;-28085;0
16:10:10.429 ;-27042;0
16:10:13.164 ;-26534;0
16:10:15.929 ;-26122;0
16:10:18.680 ;-25811;0
16:10:21.413 ;-28885;0
16:10:24.174 ;-25738;0
16:10:26.911 ;-23764;0
16:10:29.653 ;-25657;0
16:10:32.402 ;-23474;0
16:10:35.163 ;-27428;0
16:10:37.898 ;-26617;0
16:10:40.636 ;-26889;0
16:10:43.404 ;-27582;0
16:10:46.130 ;-26991;0
16:10:48.899 ;-27419;0
16:10:51.642 ;-25106;0
16:10:54.399 ;-26075;0
16:10:57.133 ;-26109;0
16:10:59.878 ;-25621;0
16:11:02.628 ;-23820;0
16:11:05.374 ;-24465;0
16:11:08.124 ;-24563;0
16:11:10.856 ;-25271;0
16:11:13.619 ;-27061;0
16:11:16.358 ;-24865;0
16:11:19.110 ;-23698;0
16:11:21.847 ;-25014;0
16:11:24.598 ;-25010;0
16:11:27.358 ;-22404;0
16:11:30.108 ;-24165;0
16:11:32.854 ;-27241;0
16:11:35.603 ;-26020;0
16:11:38.318 ;-24844;0
16:11:41.095 ;-24762;0
16:11:43.810 ;-25861;0
16:11:46.555 ;-26008;0
16:11:49.330 ;-25468;0
16:11:52.078 ;-26159;0
16:11:54.808 ;-25845;0
16:11:57.550 ;-23689;0
16:12:00.290 ;-25678;0
16:12:03.042 ;-23778;0
16:12:05.808 ;-24842;0
16:12:08.559 ;-24706;0
16:12:11.297 ;-24674;0
16:12:14.050 ;-26775;0
16:12:16.796 ;-25778;0
16:12:19.554 ;-24984;0
16:12:22.263 ;-26138;0
16:12:25.022 ;-24098;0
16:12:27.757 ;-25410;0
16:12:30.540 ;-24791;0
16:12:33.250 ;-27275;0
16:12:36.010 ;-26788;0
16:12:38.772 ;-28648;0
16:12:41.521 ;-27010;0
16:12:44.253 ;-28090;0
16:12:46.989 ;-27552;0
16:12:49.760 ;-26635;0
16:12:52.491 ;-24965;0
16:12:55.230 ;-24976;0
16:12:57.999 ;-28112;0
16:13:00.739 ;-27411;0
16:13:03.504 ;-27161;0
16:13:06.226 ;-25684;0
16:13:08.971 ;-26545;0
16:13:11.740 ;-24775;0
16:13:14.487 ;-25857;0
16:13:17.221 ;-26526;0
16:13:19.958 ;-25272;0
16:13:22.698 ;-24696;0
16:13:25.460 ;-23607;0
16:13:28.210 ;-25562;0
16:13:30.977 ;-23898;0
16:13:33.688 ;-26034;0
16:13:36.441 ;-24338;0
16:13:39.176 ;-28326;0
16:13:41.933 ;-27102;0
16:13:44.677 ;-27003;0
16:13:47.442 ;-26549;0
16:13:50.184 ;-26301;0
16:13:52.931 ;-24766;0
16:13:55.660 ;-26975;0
16:13:58.417 ;-26709;0
16:14:01.161 ;-25776;0
16:14:03.936 ;-27177;0
16:14:06.664 ;-24965;0
16:14:09.405 ;-25158;0
16:14:12.149 ;-24275;0
16:14:14.906 ;-25729;0
16:14:17.639 ;-23448;0
16:14:20.406 ;-22499;0
16:14:23.131 ;-22481;0
16:14:25.875 ;-23494;0
16:14:28.639 ;-23638;0
16:14:31.399 ;-26037;0
16:14:34.118 ;-28533;0
16:14:36.875 ;-27936;0
16:14:39.622 ;-29632;0
16:14:42.374 ;-29737;0
16:14:45.129 ;-28157;0
16:14:47.880 ;-28679;0
16:14:50.628 ;-28876;0
16:14:53.353 ;-27245;0
16:14:56.114 ;-25596;0
16:14:58.856 ;-25632;0
16:15:01.605 ;-26952;0
16:15:04.348 ;-26652;0
16:15:07.091 ;-25580;0
16:15:09.848 ;-25603;0
16:15:12.602 ;-25993;0
16:15:15.348 ;-26885;0
16:15:18.084 ;-28661;0
16:15:20.849 ;-26747;0
16:15:23.561 ;-28605;0
16:15:26.311 ;-26191;0
16:15:29.074 ;-27058;0
16:15:31.824 ;-26940;0
16:15:34.574 ;-28262;0
16:15:37.314 ;-29755;0
16:15:40.043 ;-27831;0
16:15:42.795 ;-29075;0
16:15:45.569 ;-27460;0
16:15:48.289 ;-28303;0
16:15:51.055 ;-29278;0
16:15:53.790 ;-27788;0
16:15:56.551 ;-25762;0
16:15:59.289 ;-27396;0
16:16:02.045 ;-24656;0
16:16:04.769 ;-23596;0
16:16:07.545 ;-25236;0
16:16:10.270 ;-26264;0
